0.038051,0.7467,0.60164,3.5728,292.15
0.038095,0.74671,0.60159,3.5737,292.14
0.038151,0.74673,0.60153,3.5748,292.13
0.038225,0.74675,0.60145,3.5762,292.11
0.038321,0.74678,0.60135,3.5781,292.09
0.038446,0.74681,0.60121,3.5805,292.06
0.03861,0.74686,0.60104,3.5837,292.02
0.038825,0.74692,0.60081,3.5878,291.97
0.039107,0.747,0.60052,3.5931,291.91
0.039479,0.7471,0.60014,3.6,291.83
0.039972,0.74723,0.59964,3.609,291.72
0.040627,0.7474,0.59899,3.6207,291.59
0.041506,0.74763,0.59815,3.6359,291.41
0.042696,0.74793,0.59706,3.6556,291.18
0.044327,0.74831,0.59564,3.6811,290.87
0.046603,0.74882,0.5938,3.7141,290.48
0.049851,0.74949,0.59142,3.7566,289.97
0.05463,0.75038,0.58834,3.811,289.31
0.061952,0.75155,0.5844,3.8795,288.45
0.073754,0.75312,0.57943,3.9634,287.32
0.09386,0.75524,0.57336,4.06,285.87
0.12928,0.75813,0.56634,4.1579,283.97
0.18953,0.76213,0.55881,4.2368,281.5
0.28148,0.76778,0.55097,4.2816,278.29
0.40639,0.77598,0.54245,4.2922,274.12
0.56254,0.78835,0.53268,4.2731,268.69
0.74605,0.80799,0.52125,4.2255,261.64
0.94895,0.84167,0.50841,4.144,252.47
0.9654,0.8453,0.50738,4.1358,251.63
1.127,0.89382,0.49795,4.037,242.47
0.038051,0.7467,0.60164,3.5728,292.15
0.038008,0.74669,0.60169,3.572,292.16
0.037952,0.74667,0.60175,3.5709,292.17
0.03788,0.74665,0.60183,3.5694,292.19
0.037785,0.74662,0.60193,3.5676,292.21
0.037664,0.74659,0.60206,3.5651,292.24
0.037506,0.74654,0.60224,3.562,292.28
0.037303,0.74648,0.60246,3.5579,292.32
0.037042,0.7464,0.60276,3.5525,292.39
0.036707,0.7463,0.60314,3.5456,292.47
0.03628,0.74617,0.60364,3.5366,292.57
0.035736,0.746,0.60428,3.5248,292.71
0.035049,0.74579,0.60512,3.5096,292.89
0.034188,0.7455,0.60621,3.4898,293.12
0.033122,0.74514,0.60763,3.4641,293.42
0.031817,0.74467,0.60947,3.4307,293.82
0.030246,0.74407,0.61185,3.3874,294.33
0.028393,0.74329,0.61494,3.3315,294.99
0.026257,0.74231,0.61892,3.2594,295.85
0.024112,0.7412,0.6235,3.1771,296.85
0.022251,0.74012,0.62803,3.0961,297.84
0.020624,0.73907,0.63252,3.0165,298.84
0.019191,0.73804,0.63698,2.9384,299.84
